ClipID;Boredom;Engagement;Confusion;Frustration ;;Only Con;Only Frus;>1;>0;;;Bor;onlyEng;onlyBored
303830258.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
303830259.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
303830263.mp4;0;3;3;0;;1;0;1;1;1;;0;0;0
303830269.mp4;0;2;1;1;;1;1;0;1;0;;0;0;0
303830270.mp4;1;3;1;1;;1;1;0;1;1;;0;0;0
303830273.mp4;0;3;0;0;;0;0;0;0;1;;0;1;0
303830274.mp4;0;3;1;1;;1;1;0;1;1;;0;0;0
303830278.mp4;0;2;0;0;;0;0;0;0;1;;0;1;0
30383028.mp4;2;3;1;1;;1;1;0;1;1;;0;0;0
3100621001.avi;1;3;2;0;;1;0;1;1;1;;0;0;0
3100621002.avi;0;3;3;1;;1;1;1;1;1;;0;0;0
3100621003.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100621004.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
3100621005.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
3100621007.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100621009.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621010.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621011.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621012.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621013.avi;2;3;2;2;;1;1;1;1;1;;0;0;0
3100621014.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621016.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100621018.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100621019.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621020.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100621022.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621023.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100621024.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100621025.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621026.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621027.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
3100621028.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
3100621030.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100621031.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3100621032.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
3100621033.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621034.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
3100621035.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621037.avi;0;1;2;0;;1;0;1;1;0;;0;0;0
3100621039.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3100621040.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621041.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621042.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621043.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621045.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621046.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3100621047.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621048.avi;1;3;2;2;;1;1;1;1;1;;0;0;0
3100621049.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
3100621051.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100621052.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100621053.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621055.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621057.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621058.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100621059.avi;0;3;2;2;;1;1;1;1;1;;0;0;0
3100621061.avi;1;2;2;2;;1;1;1;1;0;;0;0;0
3100621062.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100621063.avi;1;3;0;1;;0;1;0;1;1;;0;0;0
3100621064.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100622001.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100622002.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100622003.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3100622006.avi;2;2;2;1;;1;1;1;1;0;;0;0;0
3100622007.avi;2;3;2;1;;1;1;1;1;1;;0;0;0
3100622008.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622009.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
3100622011.avi;1;3;0;1;;0;1;0;1;1;;0;0;0
3100622013.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622015.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622019.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100622020.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
3100622021.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
3100622023.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
3100622024.avi;1;2;3;0;;1;0;1;1;0;;0;0;0
3100622026.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
3100622027.avi;0;2;3;2;;1;1;1;1;0;;0;0;0
3100622033.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
3100622034.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622036.avi;1;3;2;2;;1;1;1;1;1;;0;0;0
3100622037.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100622038.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622040.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100622041.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622042.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622043.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622044.avi;0;2;2;1;;1;1;1;1;0;;0;0;0
3100622045.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622047.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100622048.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622049.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
3100622051.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100622053.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100622054.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100622057.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631001.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631002.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631003.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631004.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631005.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631006.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631008.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631009.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631010.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631011.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100631013.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
3100631014.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100631015.avi;1;2;2;2;;1;1;1;1;0;;0;0;0
3100631016.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631018.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631019.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631022.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
3100631023.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100631025.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631026.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3100631027.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631029.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631032.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631035.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631037.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631042.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
3100631043.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
3100631044.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3100631045.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631046.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100631047.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631048.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100631049.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631051.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100631052.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100631053.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100631054.avi;2;3;0;1;;0;1;0;1;1;;0;0;0
3100631055.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631056.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
3100631057.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100631058.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100631059.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100631062.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632001.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100632002.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632003.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100632004.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100632007.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632008.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100632011.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100632012.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100632015.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632016.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100632017.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632018.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100632019.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632021.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100632023.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
3100632024.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632025.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632026.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100632027.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
3100632030.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100632031.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632039.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100632041.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100632042.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100632043.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100632044.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100632045.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100641002.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100641003.avi;2;1;2;0;;1;0;1;1;0;;1;0;0
3100641004.avi;2;1;1;1;;1;1;0;1;0;;1;0;0
3100641006.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100641007.avi;2;2;1;2;;1;1;1;1;0;;0;0;0
3100641008.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100641023.avi;1;1;0;0;;0;0;0;0;1;;1;1;0
3100642002.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100642003.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100642005.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100642006.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100642007.avi;1;1;0;0;;0;0;0;0;1;;1;1;0
3100642008.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3100642009.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100642011.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3100642012.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100642013.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100642015.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
3100642017.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100642019.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100642020.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100642021.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100642022.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
3100642024.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3100642025.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100642026.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100642027.avi;2;2;0;3;;0;1;1;1;0;;0;0;0
3100642028.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100642030.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100642031.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100642032.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100642033.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100642034.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100642035.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100642036.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100642037.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100642038.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100642040.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100642045.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100642047.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100642052.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100642054.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3100642055.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100642056.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100642057.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100642058.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100642060.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100642061.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100642063.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100642064.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
3100642066.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100642069.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
3100642070.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100661002.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100661007.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100661009.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100661015.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100661016.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100661022.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100661023.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100661024.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100661025.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100661027.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100661028.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100661029.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100661031.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100661032.avi;2;3;1;0;;1;0;0;1;1;;0;0;0
3100661033.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100661036.avi;1;2;3;0;;1;0;1;1;0;;0;0;0
3100661037.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100661038.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
3100661040.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100661043.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100661044.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100661046.avi;2;3;1;0;;1;0;0;1;1;;0;0;0
3100661049.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100661050.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100662014.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100662015.avi;2;3;2;2;;1;1;1;1;1;;0;0;0
3100662016.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
3100662017.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100662020.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3100662022.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
3100662023.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100662026.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100662029.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
3100662032.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100662035.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100662036.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100662037.avi;3;1;0;0;;0;0;0;0;1;;1;1;0
3100662045.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100662046.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100662048.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100662049.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100662050.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100662052.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
3100662053.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100662055.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100681001.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100681002.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
3100681005.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100681006.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100681015.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100681017.avi;3;1;0;2;;0;1;1;1;0;;1;0;0
3100681018.avi;2;1;2;0;;1;0;1;1;0;;1;0;0
3100681042.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100681043.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100681044.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100681045.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100681046.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
3100682001.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100682002.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
3100682003.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100682007.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100682008.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
3100682030.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100682040.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100691005.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100691006.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100691007.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100691011.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100691012.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
3100691021.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100691026.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100691042.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100691045.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100691048.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
3100692002.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100692005.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100692006.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100692007.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100692009.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100692010.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100692011.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100692012.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100692013.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100692015.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100692016.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100692020.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100692022.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100692023.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100692024.avi;0;2;3;0;;1;0;1;1;0;;0;0;0
3100692025.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100692028.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100692029.avi;2;3;1;0;;1;0;0;1;1;;0;0;0
3100692032.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100692034.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
3100692035.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100692038.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100692039.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100692045.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
3100692052.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100692054.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100692055.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100692056.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100701001.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
3100701002.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100701004.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701005.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701008.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100701009.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100701010.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
3100701011.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100701012.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701013.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701014.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100701015.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100701016.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701019.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100701021.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100701022.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100701023.avi;2;1;1;2;;1;1;1;1;0;;1;0;0
3100701024.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100701029.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100701031.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701032.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100701036.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100701043.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100701044.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100701050.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100701051.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100701056.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701057.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3100701058.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100701061.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100701063.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
3100701072.avi;1;3;2;2;;1;1;1;1;1;;0;0;0
3100701073.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100702004.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702005.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702006.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100702010.avi;2;2;2;3;;1;1;1;1;0;;0;0;0
3100702012.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702013.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702016.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100702017.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100702019.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
3100702020.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702021.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100702022.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702023.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100702024.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702025.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702026.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702027.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
3100702028.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702029.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702030.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702031.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
3100702033.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702034.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702035.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702036.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702037.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
3100702038.avi;1;1;0;1;;0;1;0;1;0;;1;0;0
3100702039.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100702040.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702041.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702043.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702044.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702045.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702046.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702047.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702048.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702051.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100702052.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702054.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702055.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702059.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702060.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702061.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702062.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
3100702063.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
3100702064.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
3100702065.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
3100702066.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100702067.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
3100702068.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
3100711007.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
3100711009.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100711042.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
3100711043.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
3100711049.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
3100711050.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
